#Pleiades SPK Reference Corpus
#Source: JPL DE SPK kernel: de440.bsp
#Kernel-SHA256: a4ce9bf9b3282becc9f4b2ac3cebe03a2ae7599981aabd7265fd8482fff7c4b5
#Coverage: geocentric ecliptic (mean geometric), TDB epochs
#Redistribution: derived from public-domain JPL DE kernel; corpus is redistributable
#Slice-Role: interior
#Columns:epoch_jd,body,x_km,y_km,z_km
2451560.5,Sun,64915123.841146,-132069333.762112,-277.066668
2451740.5,Sun,-58969204.747210,140156005.628088,67.030400
2451920.5,Sun,52286604.646403,-137512524.077840,156.598926
2452100.5,Sun,-46499415.169472,144796620.677510,-676.208971
2452280.5,Sun,39213295.115110,-141780363.853116,566.147218
2452460.5,Sun,-33673735.782802,148319302.891496,-305.388052
2452640.5,Sun,25807995.483965,-144823925.935323,140.601970
2452820.5,Sun,-20599686.992338,150691001.636704,184.052353
2453000.5,Sun,12179108.194857,-146621465.962703,-354.200763
2453180.5,Sun,-7349127.430499,151883009.782538,288.505190
2453360.5,Sun,-1542667.694895,-147156310.456749,-3.732256
2453540.5,Sun,5959422.043144,151888085.229512,-195.294241
2453720.5,Sun,-15271062.694927,-146430970.943167,361.051651
2453900.5,Sun,19207049.622835,150713526.329358,-481.454241
2454080.5,Sun,-28872355.934671,-144453463.450939,166.862455
2454260.5,Sun,32317269.313291,148371873.726546,200.243120
2454440.5,Sun,-42215257.054405,-141240123.914696,-236.116858
2454620.5,Sun,45174116.625228,144873596.705250,360.160935
2454800.5,Sun,-55202505.812690,-136821217.617739,-329.086707
2454980.5,Sun,57671564.201726,140229306.003583,-284.650336
2455160.5,Sun,-67707517.598086,-131241836.822752,525.282858
2455340.5,Sun,69717276.844414,134481652.650584,-632.922497
2455520.5,Sun,-79646899.302266,-124536470.670523,851.271600
2455700.5,Sun,81213081.016081,127684101.870416,-489.494503
2455880.5,Sun,-90917829.015868,-116773525.271478,249.434198
2456060.5,Sun,92088046.797235,119872801.251672,70.855820
2456240.5,Sun,-101412322.141317,-108038088.860866,-129.449236
2456420.5,Sun,102227767.166303,111114848.726029,16.177014
2456600.5,Sun,-111059215.529138,-98393506.714093,133.583888
2456780.5,Sun,111532799.326912,101480832.222761,-650.972429
2456960.5,Sun,-119770212.725152,-87925796.511756,639.972336
2457140.5,Sun,119954580.045463,91031648.330040,-528.796972
2457320.5,Sun,-127479277.379049,-76713006.691436,638.966572
