#Pleiades SPK Reference Corpus
#Source: JPL Horizons VECTORS (geocentric, Ecliptic of J2000, GEOMETRIC), Tier B constrained
#Coverage: geocentric ecliptic (mean geometric), TDB epochs
#Redistribution: derived from public-domain JPL Horizons; corpus is redistributable
#Slice-Role: asteroid_constrained
#Columns:epoch_jd,body,x_km,y_km,z_km
2438745.5,asteroid:5145-Pholus,3084997916.986203,-2829134614.120010,-634687772.610866
2439110.5,asteroid:5145-Pholus,3101769019.077817,-2692040570.773819,-672701708.931207
2439475.5,asteroid:5145-Pholus,3112459226.604190,-2550196456.216220,-709404475.836781
2439840.5,asteroid:5145-Pholus,3116802198.991026,-2403576317.917990,-744648770.175080
2440205.5,asteroid:5145-Pholus,3114467267.152261,-2252176835.365211,-778277369.719275
2440570.5,asteroid:5145-Pholus,3105085493.890891,-2095934644.713451,-810108767.742036
2440935.5,asteroid:5145-Pholus,3088129523.353272,-1934809100.238347,-839942594.385011
2441300.5,asteroid:5145-Pholus,3063050109.499331,-1768831749.236365,-867553377.988706
2441665.5,asteroid:5145-Pholus,3029210369.385584,-1598036124.670292,-892681133.763699
2442030.5,asteroid:5145-Pholus,2985810487.250471,-1422565881.027552,-915035764.823795
2442395.5,asteroid:5145-Pholus,2932068178.755148,-1242665447.510886,-934278909.208216
2442760.5,asteroid:5145-Pholus,2867111502.351064,-1058645386.100588,-950028219.713668
2443125.5,asteroid:5145-Pholus,2790001231.209705,-870978016.312625,-961842471.834668
2443490.5,asteroid:5145-Pholus,2699821015.404938,-680178710.652189,-969204937.715971
2443855.5,asteroid:5145-Pholus,2595461878.228292,-486805884.662523,-971515228.914969
2444220.5,asteroid:5145-Pholus,2475675451.270277,-291616796.481149,-968056227.032411
2444585.5,asteroid:5145-Pholus,2339019314.059240,-95555013.106162,-957979896.817524
2444950.5,asteroid:5145-Pholus,2183717389.253675,100078700.893533,-940269860.133811
2445315.5,asteroid:5145-Pholus,2007824259.785425,293420054.479658,-913708968.190777
2445680.5,asteroid:5145-Pholus,1809172327.840380,481916732.713554,-876845691.245424
2446045.5,asteroid:5145-Pholus,1585411387.687096,661917328.224228,-827955582.077305
2446410.5,asteroid:5145-Pholus,1334375904.737062,828292193.438963,-765046510.962422
2446775.5,asteroid:5145-Pholus,1054434362.309138,974000781.699786,-685920857.336367
2447140.5,asteroid:5145-Pholus,745456690.190276,1089477780.340115,-588416131.477836
2447505.5,asteroid:5145-Pholus,410343947.899517,1162613097.930003,-470949463.726188
2447870.5,asteroid:5145-Pholus,56879903.312923,1179775263.386290,-333524578.306021
2448235.5,asteroid:5145-Pholus,-300630984.834921,1128803829.375538,-179104561.745124
2448600.5,asteroid:5145-Pholus,-642305233.297537,1004227961.804429,-14416358.234476
2448965.5,asteroid:5145-Pholus,-947768203.319700,811365396.840887,151166919.380021
2449330.5,asteroid:5145-Pholus,-1202696342.966330,565292854.897519,308537865.887864
